sequence_no,KF_lat,KF_long
72,29.8643265,77.8921127
73,29.8643284,77.8921204
74,29.8643322,77.8921585
75,29.8643379,77.8922119
76,29.8643456,77.8922729
77,29.8643532,77.892334
78,29.864357,77.8923798
80,29.8643646,77.8924561
81,29.8643608,77.8924408
82,29.8643608,77.8924332
83,29.8643589,77.8924255
84,29.8643589,77.8924255
85,29.864357,77.8924255
86,29.864357,77.8924332
87,29.8643551,77.8924332
88,29.8643551,77.8924332
89,29.8643551,77.8924332
90,29.8643532,77.8924255
91,29.8643532,77.8924255
92,29.8643532,77.8924255
93,29.8643532,77.8924255
94,29.8643532,77.8924255
95,29.8643494,77.8924255
96,29.8643475,77.8924255
97,29.8643456,77.8924255
98,29.8643417,77.8924255
99,29.8643398,77.8924255
100,29.8643398,77.8924332
101,29.8643398,77.8924332
102,29.8643398,77.8924332
103,29.8643398,77.8924332
104,29.8643379,77.8924332
105,29.8643379,77.8924408
106,29.8643379,77.8924408
107,29.8643379,77.8924484
108,29.8643379,77.8924484
109,29.8643379,77.8924484
110,29.8643379,77.8924484
111,29.8643398,77.8924408
112,29.8643398,77.8924408
113,29.8643379,77.8924332
114,29.8643379,77.8924255
115,29.864336,77.8924179
116,29.8643303,77.8924179
117,29.8643227,77.8924103
118,29.8643169,77.8924026
119,29.8643112,77.892395
120,29.8643112,77.8923874
121,29.8643227,77.8923798
122,29.8643341,77.8923721
123,29.8643436,77.8923721
124,29.8643513,77.8923721
125,29.864357,77.8923721
126,29.8643627,77.8923721
127,29.8643703,77.8923798
128,29.8643742,77.8923874
129,29.864378,77.892395
130,29.8643799,77.8924026
131,29.8643818,77.8924103
132,29.8643837,77.8924103
133,29.8643837,77.8924103
134,29.8643818,77.8924103
135,29.8643799,77.8924026
136,29.864378,77.8924026
137,29.8643761,77.8924026
138,29.8643742,77.8924026
139,29.8643703,77.8924026
140,29.8643703,77.8924026
142,29.8643742,77.8924408
143,29.8643684,77.8924103
144,29.8643608,77.8923798
14,4.2e-05,143.9999237
146,7.3322792,127.7721176
147,12.138752,117.1655807
149,18.8565407,102.3467255
150,24.1123657,90.7132797
151,28.3714771,81.2770081
152,31.4754639,74.3928757
153,33.5055046,69.8844986
154,34.6488457,67.3394012
155,35.1056328,66.3155899
156,35.0553207,66.4162903
157,34.6517563,67.3011246
158,34.0254631,68.6811142
159,33.2851982,70.3153534
160,32.5179138,72.0111084
161,31.788456,73.624527
162,31.1403866,75.0588684
163,30.5982246,76.2595367
164,30.1708336,77.2066269
165,29.8553276,77.9063263
166,29.640873,78.3824081
167,29.5120602,78.6688843
169,29.3797417,78.963501
170,3.52e-05,168.9999084
171,7.3855667,146.4874573
172,12.4367256,131.2043304
173,17.1517582,116.9118347
174,21.9409294,102.3473129
175,26.3428097,88.9209137
176,29.8701973,78.1332779
177,32.3669662,70.475647
178,33.9228897,65.6842346
179,34.7152481,63.2238312
180,34.9253693,62.5440369
181,34.7140503,63.1556587
182,34.2193413,64.6380539
183,33.5582047,66.6343842
184,32.8267975,68.8508682
185,32.099865,71.0588303
186,31.4306946,73.0948181
187,30.852602,74.8562927
188,30.3817749,76.2929611
190,29.8330154,77.9679031
191,29.6709328,78.4684219
192,29.5801716,78.7500992
193,29.5413837,78.8723221
194,29.5395546,78.8809967
195,29.5624027,78.8136673
196,29.6000938,78.7004166
197,29.6450405,78.5644836
198,29.6916103,78.4231567
199,29.7358551,78.2885742
200,29.7752419,78.1685486
201,29.8083954,78.0673676
202,29.8348408,77.9865494
204,29.8645859,77.8957291
205,29.8736496,77.8676224
206,29.8787441,77.8517456
207,29.8810139,77.8445816
208,29.8813038,77.843544
209,29.8802891,77.8465652
210,29.8784904,77.8520203
211,29.8763084,77.8586807
212,29.8740368,77.8656464
213,29.8718739,77.8722992
214,29.8699474,77.8782425
215,29.8683281,77.883255
216,29.8670349,77.8872604
217,29.8660603,77.8902969
218,29.8653717,77.8924561
219,29.8649292,77.8938522
220,29.8646812,77.8946533
221,29.8645878,77.8949966
223,29.8645344,77.8953857
224,29.8647919,77.8946304
225,29.8650036,77.8940277
226,29.8651772,77.8935318
227,29.865324,77.8931427
228,29.8654423,77.8928375
229,29.8655376,77.8926163
230,29.8656082,77.8924713
231,29.8656578,77.8923874
232,29.8656902,77.8923416
233,29.8657074,77.892334
234,29.8657093,77.892334
235,29.8657036,77.8923569
236,29.8656902,77.8923721
237,29.8656788,77.8924026
239,29.865675,77.8925095
240,29.865654,77.89254
241,29.8656368,77.8925629
242,29.8656254,77.8925858
243,29.8656158,77.8926086
244,29.865612,77.8926239
245,29.865612,77.8926392
246,29.8656158,77.892662
247,29.8656197,77.8926926
248,29.8656254,77.8927155
249,29.8656292,77.8927383
250,29.8656292,77.8927689
251,29.8656311,77.8927841
252,29.8656292,77.8927994
253,29.8656254,77.8928223
254,29.8656235,77.8928299
255,29.8656216,77.8928528
256,29.8656235,77.892868
257,29.8656273,77.8928986
258,29.8656292,77.8929214
259,29.8656292,77.8929367
260,29.8656311,77.8929596
262,29.8656349,77.8930283
263,29.8656254,77.893013
264,29.8656178,77.8930054
265,29.8656082,77.8930054
266,29.8656044,77.8930054
267,29.8656006,77.8930283
