sequence_no,KF_lat,KF_long
2,29.8624382,77.8944855
3,29.862442,77.8944778
4,29.8624439,77.8944931
5,29.8624535,77.8945236
6,29.8624725,77.8945618
7,29.8624706,77.8945923
8,29.862463,77.8945999
9,29.8624554,77.8945999
10,29.8624516,77.8945999
11,29.8624477,77.8945999
12,29.8624477,77.8945999
13,29.8624496,77.8945999
14,29.8624496,77.8945999
15,29.8624516,77.8945999
16,29.8624516,77.8945999
17,29.8624516,77.8945999
18,29.8624516,77.8946075
19,29.8624516,77.8946075
20,29.8624516,77.8946075
21,29.8624516,77.8946075
22,29.8624516,77.8946075
23,29.8624516,77.8946075
24,29.8624516,77.8946075
25,29.8624516,77.8946075
26,29.8624516,77.8946075
27,29.8624516,77.8945999
28,29.8624516,77.8945999
29,29.8624516,77.8945999
30,29.8624516,77.8945999
31,29.8624516,77.8945999
32,29.8624516,77.8945999
33,29.8624516,77.8945923
34,29.8624516,77.8946075
35,29.8624477,77.8946075
36,29.8624439,77.8945999
37,29.8624401,77.8945923
38,29.8624382,77.8946075
39,29.8624382,77.8946075
40,29.8624363,77.8946152
41,29.8624363,77.8946075
42,29.8624363,77.8946075
43,29.8624382,77.8946075
44,29.8624363,77.8946075
45,29.8624496,77.8945999
46,29.8624516,77.8946075
47,29.862442,77.8946075
48,29.8624516,77.8946152
49,29.8624439,77.8946075
50,29.8624554,77.8946075
51,29.8624535,77.8946152
52,29.8624477,77.8946152
53,29.8624496,77.8946152
54,29.8624496,77.8946152
55,29.8624477,77.8946152
56,29.862442,77.8946152
57,29.862442,77.8946152
58,29.8624401,77.8946152
59,29.862442,77.8946152
60,29.862442,77.8946075
61,29.862442,77.8946075
62,29.8624477,77.8945999
64,29.8624611,77.8945465
65,29.8624649,77.8945465
66,29.8624687,77.8945465
67,29.8624706,77.8945465
68,29.8624706,77.8945389
69,29.8624725,77.8945389
70,29.8624744,77.8945084
71,29.8624783,77.8945084
72,29.8624802,77.8944778
73,29.8624821,77.8944778
74,29.862484,77.8944473
75,29.8624859,77.8944473
76,29.8624859,77.8944321
77,29.8624859,77.8944321
78,29.8624859,77.8944092
79,29.8624859,77.8944092
80,29.8624878,77.8943787
81,29.8624897,77.8943787
82,29.8624916,77.8943481
83,29.8624916,77.8943481
84,29.8624935,77.8943405
85,29.8624973,77.8943405
86,29.8624973,77.89431
87,29.8624992,77.89431
88,29.8625011,77.8942871
89,29.8625031,77.8942871
90,29.862505,77.8942719
91,29.8625069,77.8942719
92,29.8625069,77.8942413
93,29.8625107,77.8942413
94,29.8625126,77.8942184
95,29.8625164,77.8942184
96,29.8625183,77.894165
97,29.8625221,77.8941727
98,29.8625221,77.8941498
99,29.862524,77.8941498
100,29.862524,77.8941116
101,29.862524,77.8941116
102,29.862524,77.8940887
103,29.862524,77.8940887
104,29.8625259,77.8940353
105,29.8625278,77.894043
106,29.8625336,77.8940201
107,29.8625393,77.8940201
108,29.8625488,77.8939819
109,29.8625584,77.8939896
110,29.8625717,77.893959
111,29.8625851,77.893959
112,29.8625965,77.8939514
113,29.862606,77.8939514
114,29.8626194,77.8939209
115,29.8626347,77.8939209
116,29.8626518,77.8939133
117,29.8626671,77.8939133
118,29.8626823,77.893898
119,29.8626976,77.893898
120,29.8627129,77.893898
121,29.8627262,77.893898
122,29.8627415,77.893898
123,29.8627586,77.893898
124,29.8627777,77.893898
125,29.8627968,77.893898
126,29.8628159,77.893898
127,29.8628311,77.893898
128,29.8628407,77.893898
129,29.8628521,77.893898
130,29.8628635,77.893898
131,29.8628788,77.893898
132,29.862896,77.8939056
133,29.862915,77.8939056
134,29.8629379,77.893898
135,29.862957,77.893898
136,29.8629742,77.893898
137,29.8629913,77.893898
138,29.8630085,77.893898
139,29.8630238,77.893898
140,29.863039,77.893898
141,29.8630543,77.893898
142,29.8630714,77.893898
143,29.8630886,77.893898
144,29.8631077,77.8939133
145,29.8631248,77.8939133
146,29.8631458,77.8939133
147,29.8631668,77.8939133
148,29.8631859,77.8939133
149,29.8632069,77.8939133
150,29.8632298,77.8939209
151,29.8632488,77.8939209
152,29.863266,77.8939209
153,29.8632813,77.8939209
154,29.8633022,77.8939209
155,29.8633213,77.8939209
156,29.8633404,77.8939285
157,29.8633575,77.8939285
158,29.8633747,77.8939285
159,29.8633938,77.8939285
160,29.8634148,77.8939285
161,29.8634338,77.8939285
162,29.8634548,77.8939285
163,29.8634739,77.8939285
164,29.863493,77.8939514
