sequence_no,KF_lat,KF_long
2,29.862442,77.8944626
3,29.8624439,77.8944626
4,29.8624477,77.8944702
5,29.8624535,77.8944702
6,29.8624554,77.8944702
7,29.8624535,77.8944702
8,29.8624496,77.8944702
9,29.8624496,77.8944702
10,29.8624516,77.8944702
11,29.8624554,77.8944778
12,29.8624554,77.8944855
13,29.8624535,77.8944855
14,29.8624516,77.8944855
15,29.8624554,77.8944855
16,29.8624573,77.8944855
17,29.8624573,77.8944855
18,29.8624573,77.8944931
19,29.8624573,77.8944931
20,29.8624554,77.8945007
21,29.8624516,77.8945007
22,29.8624496,77.8945007
23,29.8624496,77.8945007
24,29.8624516,77.8945007
25,29.8624535,77.8945007
26,29.8624516,77.8945007
27,29.8624496,77.8945084
28,29.8624458,77.8945084
29,29.8624401,77.894516
30,29.8624325,77.8945236
31,29.8624287,77.8945313
32,29.862426799999998,77.8945313
33,29.8624306,77.8945313
34,29.8624306,77.8945236
35,29.8624325,77.8945236
36,29.8624306,77.8945236
37,29.8624325,77.8945236
38,29.8624363,77.8945236
39,29.862442,77.894516
40,29.8624458,77.894516
41,29.8624496,77.894516
42,29.8624554,77.8945084
43,29.8624611,77.894516
44,29.8624592,77.894516
45,29.862463,77.894516
46,29.862464900000003,77.894516
47,29.862470600000005,77.894516
48,29.8624725,77.894516
49,29.8624725,77.894516
50,29.862470600000005,77.894516
51,29.862470600000005,77.8945236
52,29.862470600000005,77.8945236
53,29.8624725,77.8945236
54,29.862470600000005,77.8945236
55,29.862470600000005,77.8945236
56,29.862470600000005,77.8945236
57,29.862470600000005,77.8945313
58,29.862470600000005,77.8945313
59,29.862468700000004,77.8945313
60,29.862468700000004,77.8945313
61,29.862470600000005,77.8945313
62,29.862468700000004,77.8945313
63,29.862466800000004,77.8945313
64,29.862464900000003,77.8945313
65,29.8624573,77.8945236
66,29.8624458,77.894516
67,29.8624363,77.894516
68,29.8624325,77.894516
69,29.8624344,77.894516
70,29.8624306,77.894516
71,29.8624287,77.8945084
72,29.8624344,77.8945084
73,29.8624477,77.8944931
74,29.8624554,77.8944931
75,29.8624592,77.8944702
76,29.862464900000003,77.8944702
77,29.862468700000004,77.8944473
78,29.8624744,77.8944397
79,29.8624763,77.8944244
80,29.862480200000004,77.8944244
81,29.8624763,77.8944168
82,29.8624763,77.8944168
83,29.862478300000003,77.8943939
84,29.862482100000005,77.8943939
85,29.862482100000005,77.8943787
86,29.862484,77.8943787
87,29.8624878,77.8943481
88,29.8624916,77.8943481
89,29.8624954,77.8943253
90,29.8624973,77.8943253
91,29.8624973,77.8942947
92,29.8624992,77.8942947
93,29.8624935,77.8942719
94,29.8624935,77.8942719
95,29.8624897,77.8942413
96,29.8624916,77.8942413
97,29.8624897,77.8942108
98,29.8624916,77.8942108
99,29.8624897,77.8941879
100,29.8624916,77.8941803
101,29.862484,77.8941574
102,29.862482100000005,77.8941574
103,29.8624763,77.8941269
104,29.8624763,77.8941269
105,29.8624725,77.8940887
106,29.8624763,77.8940887
107,29.8624763,77.8940582
108,29.862478300000003,77.8940582
109,29.862482100000005,77.8940277
110,29.862484,77.8940277
111,29.8624859,77.8939896
112,29.8624897,77.8939896
113,29.8624916,77.893959
114,29.8624916,77.893959
115,29.8625069,77.8939362
116,29.8625088,77.8939362
117,29.862522099999996,77.8939056
118,29.862525899999998,77.8939056
119,29.8625469,77.893898
120,29.8625546,77.8938904
121,29.862575500000002,77.8938751
122,29.8625813,77.8938675
123,29.862608000000005,77.8938599
124,29.8626137,77.8938522
125,29.8626385,77.8938446
126,29.862644199999995,77.893837
127,29.8626671,77.893837
128,29.8626709,77.893837
129,29.8626938,77.8938293
130,29.8626957,77.8938293
131,29.8627224,77.8938217
132,29.8627262,77.8938217
133,29.862751,77.8938141
134,29.862756699999995,77.8938141
135,29.8627834,77.8938217
136,29.8627872,77.8938141
137,29.8628101,77.8938217
138,29.862813900000003,77.8938217
139,29.8628387,77.8938217
140,29.862840700000003,77.8938217
141,29.8628654,77.8938293
142,29.8628712,77.8938293
143,29.862895999999996,77.893837
144,29.862899799999997,77.893837
145,29.8629265,77.893837
146,29.8629303,77.893837
147,29.8629589,77.893837
148,29.8629646,77.893837
149,29.8629894,77.893837
150,29.862993199999995,77.893837
151,29.863018,77.8938446
152,29.8630199,77.8938446
153,29.8630447,77.8938446
154,29.8630466,77.8938446
155,29.8630714,77.8938522
156,29.8630733,77.8938522
157,29.8631001,77.8938675
158,29.8631039,77.8938675
159,29.8631287,77.8938751
160,29.8631306,77.8938751
161,29.8631573,77.8938828
162,29.8631592,77.8938828
163,29.863184,77.8938828
164,29.863187800000002,77.8938828
165,29.8632145,77.8938828
166,29.8632183,77.8938828
167,29.863244999999996,77.893898
168,29.863248799999997,77.8938904
169,29.8632774,77.8938904
170,29.8632832,77.8938904
171,29.863313700000003,77.893898
172,29.863315600000004,77.8938904
173,29.8633404,77.893898
174,29.8633442,77.8938904
175,29.863370899999996,77.8939056
176,29.863374699999998,77.893898
177,29.8634014,77.8939133
178,29.8634071,77.8939056
179,29.8634357,77.8939133
180,29.863439600000003,77.8939056
181,29.8634682,77.8939209
182,29.8634739,77.8939133
183,29.8635025,77.8939285
184,29.8635044,77.8939285
185,29.863536800000002,77.8939362
186,29.8635426,77.8939362
187,29.863575,77.8939362
188,29.8635807,77.8939362
189,29.8636131,77.8939362
190,29.863618899999995,77.8939362
191,29.8636589,77.8939438
192,29.863662700000003,77.8939362
193,29.8636951,77.8939438
194,29.8637009,77.8939362
195,29.8637257,77.8939438
196,29.8637276,77.8939438
197,29.8637562,77.8939514
198,29.8637619,77.8939514
199,29.8637981,77.8939667
200,29.863802000000003,77.8939667
201,29.8638287,77.8939743
202,29.8638287,77.8939743
203,29.863863,77.8939743
204,29.8638687,77.8939743
205,29.863903000000004,77.8939819
206,29.8639088,77.8939743
207,29.8639355,77.8939819
208,29.8639393,77.8939743
