sequence_no,KF_lat,KF_long
1,30.37531897,69.35028648
2,30.37544202,69.35027824
3,30.37551453,69.35026134
4,30.37566032,69.35027709
5,30.37578720,69.35030176
6,30.37581637,69.35026206
7,30.37599025,69.35022767
8,30.37607523,69.35016567
9,30.37621337,69.35021719
10,30.37628418,69.35027452
11,30.37647651,69.35016977
12,30.37650761,69.35012412
13,30.37662644,69.35003705
14,30.37672240,69.35002282
15,30.37682576,69.34992007
16,30.37694447,69.34994085
17,30.37704428,69.34987832
18,30.37720383,69.34984987
19,30.37723969,69.34972615
20,30.37737391,69.34971003
21,30.37745649,69.34967331
22,30.37753679,69.34961547
23,30.37766775,69.34954393
24,30.37775742,69.34946498
25,30.37780837,69.34940348
26,30.37791195,69.34933182
27,30.37804938,69.34921058
28,30.37810968,69.34912592
29,30.37821820,69.34906825
30,30.37826702,69.34898773
31,30.37839270,69.34890948
32,30.37841766,69.34877793
33,30.37854396,69.34874079
34,30.37863600,69.34857240
35,30.37871991,69.34851791
36,30.37876822,69.34843226
37,30.37884462,69.34830480
38,30.37891560,69.34815913
39,30.37896334,69.34813985
40,30.37906407,69.34799224
41,30.37905927,69.34785028
42,30.37921218,69.34782105
43,30.37921400,69.34773670
44,30.37931280,69.34759845
45,30.37932280,69.34735335
46,30.37937052,69.34727420
47,30.37934629,69.34724222
48,30.37951234,69.34711482
49,30.37948465,69.34698599
50,30.37952797,69.34685098
51,30.37962223,69.34673226
52,30.37958714,69.34653787
53,30.37962175,69.34640737
54,30.37969620,69.34634730
55,30.37967119,69.34620817
56,30.37970063,69.34611362
57,30.37969762,69.34591923
58,30.37971395,69.34573116
59,30.37981667,69.34567589
60,30.37977527,69.34549392
61,30.37976325,69.34542975
62,30.37969628,69.34523604
63,30.37983187,69.34515967
64,30.37980730,69.34500129
65,30.37974515,69.34491421
66,30.37979631,69.34474272
67,30.37979321,69.34469671
68,30.37975893,69.34452703
69,30.37969277,69.34436698
70,30.37967458,69.34421669
71,30.37968421,69.34416664
72,30.37973742,69.34394390
73,30.37970295,69.34382040
74,30.37967192,69.34368897
75,30.37959856,69.34363031
76,30.37958023,69.34352478
77,30.37950681,69.34332750
78,30.37953940,69.34325991
79,30.37945495,69.34311668
80,30.37943645,69.34299205
81,30.37933965,69.34289141
82,30.37934481,69.34280551
83,30.37924713,69.34265992
84,30.37919174,69.34249691
85,30.37915896,69.34238476
86,30.37906402,69.34231387
87,30.37907538,69.34223024
88,30.37897595,69.34210508
89,30.37887007,69.34201898
90,30.37887029,69.34187389
91,30.37873098,69.34171262
92,30.37874635,69.34167449
93,30.37861219,69.34160215
94,30.37852505,69.34147049
95,30.37848083,69.34136845
96,30.37842520,69.34132449
97,30.37837767,69.34112508
98,30.37813285,69.34115543
99,30.37805885,69.34110097
100,30.37802775,69.34101088
101,30.37795832,69.34090813
102,30.37793655,69.34082816
103,30.37783721,69.34078065
104,30.37765507,69.34067184
105,30.37759056,69.34061992
106,30.37752933,69.34064053
107,30.37735918,69.34044298
108,30.37721016,69.34041890
109,30.37715838,69.34032922
110,30.37708332,69.34031147
111,30.37698958,69.34022820
112,30.37688448,69.34022915
113,30.37676165,69.34016068
114,30.37666390,69.34007439
115,30.37645003,69.34012090
116,30.37639953,69.34004298
117,30.37629787,69.34002518
118,30.37615787,69.34004483
119,30.37613917,69.33987009
120,30.37603020,69.33997945
121,30.37581403,69.33995275
122,30.37579137,69.33987577
123,30.37560107,69.33991233
124,30.37550002,69.33994298
125,30.37544575,69.33994106
126,30.37526597,69.33986529
127,30.37515924,69.33985013
128,30.37510446,69.33988967
129,30.37495819,69.33985420
130,30.37478770,69.33983871
131,30.37472519,69.33998462
132,30.37459873,69.33992433
133,30.37455477,69.34000929
134,30.37440227,69.34005434
135,30.37427249,69.34003902
136,30.37418879,69.34003316
137,30.37405463,69.34010991
138,30.37393047,69.34010683
139,30.37387270,69.34019442
140,30.37369555,69.34020421
141,30.37368042,69.34027933
142,30.37352621,69.34031685
143,30.37342518,69.34038951
144,30.37333235,69.34038554
145,30.37320899,69.34042535
146,30.37316745,69.34052781
147,30.37302333,69.34063060
148,30.37290279,69.34062687
149,30.37285590,69.34071098
150,30.37277881,69.34076884
151,30.37259372,69.34091493
152,30.37257429,69.34099522
153,30.37248519,69.34107384
154,30.37240914,69.34107975
155,30.37232121,69.34121503
156,30.37225317,69.34130830
157,30.37211728,69.34140656
158,30.37205524,69.34143713
159,30.37197962,69.34151134
160,30.37192856,69.34164923
161,30.37187022,69.34175062
162,30.37174420,69.34189636
163,30.37170866,69.34200499
164,30.37160110,69.34210427
165,30.37155376,69.34218946
166,30.37150922,69.34229625
167,30.37142515,69.34240803
168,30.37137904,69.34248862
169,30.37131745,69.34261190
170,30.37123455,69.34274372
171,30.37122331,69.34288463
172,30.37120328,69.34299592
173,30.37116134,69.34312501
174,30.37109315,69.34318848
175,30.37112974,69.34344490
176,30.37101943,69.34345978
177,30.37099447,69.34366570
178,30.37100510,69.34377633
179,30.37091970,69.34382131
180,30.37090290,69.34395501
181,30.37092102,69.34413622
182,30.37086979,69.34415365
183,30.37083874,69.34438359
184,30.37088358,69.34446044
185,30.37081109,69.34465527
186,30.37084377,69.34472002
187,30.37086165,69.34490755
188,30.37087246,69.34509937
189,30.37080980,69.34518734
190,30.37081796,69.34529421
191,30.37083571,69.34543607
192,30.37081589,69.34547254
193,30.37088104,69.34569081
194,30.37079593,69.34581304
195,30.37087756,69.34596200
196,30.37093975,69.34606174
197,30.37095299,69.34627507
198,30.37101947,69.34632260
199,30.37100165,69.34645742
200,30.37101298,69.34656845
201,30.37105794,69.34673278
202,30.37111152,69.34688015
203,30.37108722,69.34691130
204,30.37114762,69.34698646
205,30.37117613,69.34716944
206,30.37125125,69.34729302
207,30.37129390,69.34741120
208,30.37137222,69.34753960
209,30.37143371,69.34770061
210,30.37142872,69.34777260
211,30.37152846,69.34781410
